id,label,template_id
9227,missing_default,case_18
9228,syntax_error,syntax_28
9229,missing_default,case_55
9230,width_mismatch,width_117
9231,blocking_misuse,blocking_49
9232,width_mismatch,width_114
9233,clean,clean_18
9234,latch_inference,latch_25
9235,comb_loop,loop_52
9236,width_mismatch,width_114
9237,clean,clean_16
9238,clean,clean_9
9239,syntax_error,syntax_77
9240,unused_signal,unused_28
9241,clean,clean_9
9242,blocking_misuse,blocking_33
9243,unused_signal,unused_9
9244,syntax_error,syntax_52
9245,multi_driver,mdrv_15
9246,clean,clean_2
9247,unused_signal,unused_92
9248,width_mismatch,width_33
9249,latch_inference,latch_25
9250,width_mismatch,width_43
9251,syntax_error,syntax_74
9252,width_mismatch,width_58
9253,unused_signal,unused_38
9254,multi_driver,mdrv_57
9255,unused_signal,unused_26
9256,comb_loop,loop_72
9257,width_mismatch,width_78
9258,clean,clean_3
9259,latch_inference,latch_37
9260,syntax_error,syntax_41
9261,unused_signal,unused_85
9262,syntax_error,syntax_52
9263,missing_default,case_8
9264,comb_loop,loop_10
9265,clean,clean_12
9266,width_mismatch,width_3
9267,unused_signal,unused_49
9268,syntax_error,syntax_67
9269,multi_driver,mdrv_23
9270,missing_default,case_36
9271,missing_default,case_37
9272,comb_loop,loop_29
9273,multi_driver,mdrv_44
9274,clean,clean_8
9275,clean,clean_10
9276,comb_loop,loop_93
9277,clean,clean_9
9278,comb_loop,loop_115
9279,missing_default,case_71
9280,unused_signal,unused_84
9281,multi_driver,mdrv_22
9282,blocking_misuse,blocking_57
9283,clean,clean_17
9284,blocking_misuse,blocking_67
9285,clean,clean_13
9286,clean,clean_8
9287,missing_default,case_71
9288,unused_signal,unused_43
9289,multi_driver,mdrv_64
9290,clean,clean_11
9291,clean,clean_6
9292,blocking_misuse,blocking_55
9293,multi_driver,mdrv_48
9294,blocking_misuse,blocking_8
9295,clean,clean_12
9296,latch_inference,latch_63
9297,unused_signal,unused_95
9298,multi_driver,mdrv_103
9299,clean,clean_2
9300,comb_loop,loop_47
9301,width_mismatch,width_99
9302,clean,clean_17
9303,clean,clean_17
9304,unused_signal,unused_42
9305,clean,clean_5
9306,multi_driver,mdrv_50
9307,clean,clean_9
9308,missing_default,case_46
9309,unused_signal,unused_19
9310,clean,clean_2
9311,clean,clean_6
9312,clean,clean_19
9313,missing_default,case_79
9314,multi_driver,mdrv_13
9315,clean,clean_1
9316,multi_driver,mdrv_66
9317,latch_inference,latch_14
9318,multi_driver,mdrv_55
9319,unused_signal,unused_18
9320,width_mismatch,width_27
9321,comb_loop,loop_94
9322,comb_loop,loop_41
9323,comb_loop,loop_84
9324,comb_loop,loop_55
9325,latch_inference,latch_42
9326,unused_signal,unused_37
9327,blocking_misuse,blocking_28
9328,multi_driver,mdrv_49
9329,unused_signal,unused_93
9330,blocking_misuse,blocking_18
9331,width_mismatch,width_10
9332,latch_inference,latch_4
9333,latch_inference,latch_51
9334,unused_signal,unused_42
9335,missing_default,case_29
9336,clean,clean_3
9337,clean,clean_0
9338,syntax_error,syntax_23
9339,missing_default,case_68
9340,clean,clean_10
9341,syntax_error,syntax_5
9342,missing_default,case_51
9343,multi_driver,mdrv_10
9344,multi_driver,mdrv_27
9345,multi_driver,mdrv_45
9346,unused_signal,unused_108
9347,clean,clean_16
9348,width_mismatch,width_51
9349,clean,clean_18
9350,comb_loop,loop_14
9351,clean,clean_17
9352,width_mismatch,width_99
9353,missing_default,case_53
9354,clean,clean_3
9355,multi_driver,mdrv_65
9356,blocking_misuse,blocking_53
9357,multi_driver,mdrv_0
9358,multi_driver,mdrv_81
9359,blocking_misuse,blocking_57
9360,unused_signal,unused_3
9361,latch_inference,latch_78
9362,clean,clean_13
9363,comb_loop,loop_67
9364,width_mismatch,width_41
9365,blocking_misuse,blocking_61
9366,width_mismatch,width_65
9367,missing_default,case_71
9368,blocking_misuse,blocking_0
9369,missing_default,case_55
9370,latch_inference,latch_4
9371,comb_loop,loop_59
9372,latch_inference,latch_54
9373,latch_inference,latch_51
9374,missing_default,case_14
9375,clean,clean_9
9376,width_mismatch,width_71
9377,multi_driver,mdrv_22
9378,clean,clean_12
9379,multi_driver,mdrv_2
9380,blocking_misuse,blocking_18
9381,width_mismatch,width_9
9382,clean,clean_1
9383,comb_loop,loop_55
9384,blocking_misuse,blocking_22
9385,blocking_misuse,blocking_79
9386,clean,clean_13
9387,comb_loop,loop_30
9388,comb_loop,loop_13
9389,unused_signal,unused_101
9390,blocking_misuse,blocking_55
9391,unused_signal,unused_22
9392,syntax_error,syntax_26
9393,multi_driver,mdrv_46
9394,unused_signal,unused_89
9395,multi_driver,mdrv_89
9396,multi_driver,mdrv_32
9397,clean,clean_4
9398,comb_loop,loop_70
9399,missing_default,case_4
9400,blocking_misuse,blocking_52
9401,width_mismatch,width_53
9402,latch_inference,latch_12
9403,latch_inference,latch_19
9404,syntax_error,syntax_35
9405,latch_inference,latch_38
9406,comb_loop,loop_19
9407,latch_inference,latch_53
9408,clean,clean_17
9409,missing_default,case_42
9410,multi_driver,mdrv_87
9411,unused_signal,unused_1
9412,latch_inference,latch_25
9413,clean,clean_5
9414,latch_inference,latch_23
9415,width_mismatch,width_18
9416,comb_loop,loop_86
9417,width_mismatch,width_60
9418,multi_driver,mdrv_99
9419,clean,clean_17
9420,clean,clean_2
9421,syntax_error,syntax_29
9422,missing_default,case_8
9423,blocking_misuse,blocking_11
9424,blocking_misuse,blocking_68
9425,latch_inference,latch_73
9426,clean,clean_2
9427,blocking_misuse,blocking_48
9428,latch_inference,latch_49
9429,width_mismatch,width_55
9430,syntax_error,syntax_15
9431,width_mismatch,width_118
9432,multi_driver,mdrv_30
9433,width_mismatch,width_42
9434,unused_signal,unused_55
9435,multi_driver,mdrv_51
9436,blocking_misuse,blocking_66
9437,multi_driver,mdrv_0
9438,unused_signal,unused_65
9439,clean,clean_14
9440,width_mismatch,width_111
9441,syntax_error,syntax_14
9442,latch_inference,latch_54
9443,clean,clean_19
9444,clean,clean_6
9445,syntax_error,syntax_22
9446,comb_loop,loop_65
9447,blocking_misuse,blocking_38
9448,multi_driver,mdrv_71
9449,clean,clean_1
9450,blocking_misuse,blocking_72
9451,latch_inference,latch_7
9452,missing_default,case_43
9453,comb_loop,loop_52
9454,blocking_misuse,blocking_22
9455,width_mismatch,width_110
9456,missing_default,case_38
9457,unused_signal,unused_119
9458,width_mismatch,width_3
9459,latch_inference,latch_70
9460,comb_loop,loop_44
9461,blocking_misuse,blocking_46
9462,clean,clean_17
9463,clean,clean_10
9464,clean,clean_1
9465,clean,clean_1
9466,missing_default,case_78
9467,missing_default,case_8
9468,clean,clean_3
9469,comb_loop,loop_22
9470,latch_inference,latch_1
9471,blocking_misuse,blocking_76
9472,unused_signal,unused_88
9473,clean,clean_1
9474,blocking_misuse,blocking_10
9475,width_mismatch,width_84
9476,blocking_misuse,blocking_47
9477,width_mismatch,width_71
9478,unused_signal,unused_27
9479,clean,clean_8
9480,clean,clean_3
9481,syntax_error,syntax_72
9482,clean,clean_11
9483,syntax_error,syntax_40
9484,missing_default,case_79
9485,unused_signal,unused_22
9486,missing_default,case_51
9487,clean,clean_14
9488,comb_loop,loop_108
9489,clean,clean_15
9490,clean,clean_16
9491,blocking_misuse,blocking_63
9492,comb_loop,loop_71
9493,comb_loop,loop_76
9494,syntax_error,syntax_51
9495,clean,clean_5
9496,width_mismatch,width_76
9497,clean,clean_5
9498,unused_signal,unused_30
9499,missing_default,case_21
9500,syntax_error,syntax_21
9501,multi_driver,mdrv_115
9502,width_mismatch,width_80
9503,multi_driver,mdrv_36
9504,clean,clean_5
9505,width_mismatch,width_116
9506,syntax_error,syntax_31
9507,syntax_error,syntax_16
9508,clean,clean_12
9509,width_mismatch,width_77
9510,clean,clean_8
9511,clean,clean_2
9512,width_mismatch,width_51
9513,blocking_misuse,blocking_27
9514,clean,clean_10
9515,clean,clean_4
9516,multi_driver,mdrv_69
9517,blocking_misuse,blocking_13
9518,comb_loop,loop_53
9519,comb_loop,loop_81
9520,comb_loop,loop_27
9521,comb_loop,loop_4
9522,width_mismatch,width_92
9523,clean,clean_14
9524,syntax_error,syntax_46
9525,latch_inference,latch_56
9526,width_mismatch,width_105
9527,blocking_misuse,blocking_34
9528,clean,clean_18
9529,multi_driver,mdrv_35
9530,clean,clean_18
9531,comb_loop,loop_67
9532,width_mismatch,width_82
9533,clean,clean_12
9534,unused_signal,unused_33
9535,syntax_error,syntax_39
9536,clean,clean_14
9537,clean,clean_3
9538,latch_inference,latch_30
9539,clean,clean_14
9540,clean,clean_16
9541,missing_default,case_15
9542,syntax_error,syntax_74
9543,clean,clean_16
9544,width_mismatch,width_97
9545,unused_signal,unused_47
9546,multi_driver,mdrv_52
9547,missing_default,case_36
9548,clean,clean_16
9549,multi_driver,mdrv_80
9550,blocking_misuse,blocking_26
9551,missing_default,case_78
9552,comb_loop,loop_11
9553,syntax_error,syntax_55
9554,clean,clean_9
9555,unused_signal,unused_80
9556,comb_loop,loop_38
9557,clean,clean_17
9558,multi_driver,mdrv_112
9559,clean,clean_19
9560,latch_inference,latch_59
9561,clean,clean_14
9562,multi_driver,mdrv_24
9563,unused_signal,unused_60
9564,clean,clean_9
9565,blocking_misuse,blocking_54
9566,syntax_error,syntax_48
9567,blocking_misuse,blocking_63
9568,unused_signal,unused_96
9569,comb_loop,loop_54
9570,width_mismatch,width_25
9571,missing_default,case_0
9572,blocking_misuse,blocking_38
9573,clean,clean_10
9574,clean,clean_0
9575,unused_signal,unused_65
9576,blocking_misuse,blocking_12
9577,comb_loop,loop_2
9578,clean,clean_19
9579,multi_driver,mdrv_1
9580,missing_default,case_34
9581,width_mismatch,width_45
9582,multi_driver,mdrv_2
9583,syntax_error,syntax_69
9584,width_mismatch,width_49
9585,syntax_error,syntax_4
9586,syntax_error,syntax_60
9587,width_mismatch,width_29
9588,comb_loop,loop_28
9589,missing_default,case_12
9590,unused_signal,unused_106
9591,clean,clean_2
9592,syntax_error,syntax_14
9593,clean,clean_2
9594,clean,clean_14
9595,multi_driver,mdrv_44
9596,width_mismatch,width_59
9597,width_mismatch,width_42
9598,blocking_misuse,blocking_44
9599,multi_driver,mdrv_33
9600,clean,clean_0
9601,comb_loop,loop_72
9602,clean,clean_17
9603,clean,clean_8
9604,blocking_misuse,blocking_76
9605,unused_signal,unused_4
9606,clean,clean_8
9607,clean,clean_7
9608,missing_default,case_46
9609,clean,clean_5
9610,clean,clean_8
9611,multi_driver,mdrv_88
9612,clean,clean_17
9613,clean,clean_2
9614,multi_driver,mdrv_84
9615,comb_loop,loop_33
9616,comb_loop,loop_58
9617,clean,clean_19
9618,unused_signal,unused_17
9619,comb_loop,loop_70
9620,latch_inference,latch_53
9621,comb_loop,loop_104
9622,multi_driver,mdrv_69
9623,clean,clean_15
9624,comb_loop,loop_91
9625,width_mismatch,width_69
9626,syntax_error,syntax_34
9627,clean,clean_0
9628,blocking_misuse,blocking_63
9629,clean,clean_5
9630,latch_inference,latch_25
9631,latch_inference,latch_62
9632,blocking_misuse,blocking_50
9633,missing_default,case_60
9634,blocking_misuse,blocking_45
9635,width_mismatch,width_46
9636,width_mismatch,width_45
9637,blocking_misuse,blocking_68
9638,latch_inference,latch_62
9639,clean,clean_15
9640,clean,clean_4
9641,clean,clean_19
9642,clean,clean_4
9643,latch_inference,latch_14
9644,comb_loop,loop_71
9645,width_mismatch,width_12
9646,clean,clean_16
9647,comb_loop,loop_38
9648,syntax_error,syntax_10
9649,width_mismatch,width_41
9650,clean,clean_18
9651,multi_driver,mdrv_116
9652,multi_driver,mdrv_65
9653,comb_loop,loop_60
9654,width_mismatch,width_85
9655,latch_inference,latch_78
9656,latch_inference,latch_37
9657,comb_loop,loop_53
9658,syntax_error,syntax_73
9659,comb_loop,loop_34
9660,syntax_error,syntax_25
9661,width_mismatch,width_9
9662,comb_loop,loop_84
9663,latch_inference,latch_38
9664,syntax_error,syntax_54
9665,clean,clean_4
9666,comb_loop,loop_56
9667,syntax_error,syntax_32
9668,syntax_error,syntax_48
9669,comb_loop,loop_33
9670,comb_loop,loop_68
9671,latch_inference,latch_75
9672,missing_default,case_55
9673,comb_loop,loop_16
9674,latch_inference,latch_7
9675,clean,clean_18
9676,syntax_error,syntax_13
9677,clean,clean_9
9678,clean,clean_8
9679,clean,clean_17
9680,syntax_error,syntax_42
9681,clean,clean_14
9682,clean,clean_1
9683,multi_driver,mdrv_9
9684,multi_driver,mdrv_45
9685,missing_default,case_19
9686,width_mismatch,width_24
9687,missing_default,case_69
9688,comb_loop,loop_8
9689,clean,clean_11
9690,width_mismatch,width_76
9691,syntax_error,syntax_35
9692,clean,clean_14
9693,blocking_misuse,blocking_73
9694,comb_loop,loop_48
9695,missing_default,case_20
9696,multi_driver,mdrv_83
9697,width_mismatch,width_23
9698,width_mismatch,width_11
9699,blocking_misuse,blocking_41
9700,unused_signal,unused_26
9701,latch_inference,latch_9
9702,latch_inference,latch_42
9703,syntax_error,syntax_1
9704,latch_inference,latch_38
9705,multi_driver,mdrv_70
9706,multi_driver,mdrv_100
9707,width_mismatch,width_52
9708,unused_signal,unused_117
9709,comb_loop,loop_44
9710,clean,clean_7
9711,multi_driver,mdrv_14
9712,comb_loop,loop_35
9713,multi_driver,mdrv_93
9714,clean,clean_19
9715,width_mismatch,width_48
9716,latch_inference,latch_40
9717,clean,clean_13
9718,clean,clean_17
9719,clean,clean_19
9720,missing_default,case_35
9721,blocking_misuse,blocking_44
9722,syntax_error,syntax_61
9723,multi_driver,mdrv_48
9724,clean,clean_14
9725,syntax_error,syntax_6
9726,unused_signal,unused_18
9727,unused_signal,unused_54
9728,comb_loop,loop_104
9729,width_mismatch,width_13
9730,missing_default,case_70
9731,unused_signal,unused_34
9732,unused_signal,unused_25
9733,unused_signal,unused_79
9734,latch_inference,latch_29
9735,comb_loop,loop_74
9736,multi_driver,mdrv_112
9737,latch_inference,latch_72
9738,latch_inference,latch_58
9739,width_mismatch,width_93
9740,comb_loop,loop_56
9741,unused_signal,unused_112
9742,clean,clean_1
9743,missing_default,case_21
9744,missing_default,case_50
9745,multi_driver,mdrv_105
9746,clean,clean_2
9747,clean,clean_1
9748,latch_inference,latch_36
9749,unused_signal,unused_80
9750,latch_inference,latch_22
9751,clean,clean_1
9752,unused_signal,unused_76
9753,syntax_error,syntax_54
9754,clean,clean_0
9755,width_mismatch,width_82
9756,width_mismatch,width_51
9757,clean,clean_9
9758,comb_loop,loop_45
9759,unused_signal,unused_100
9760,missing_default,case_54
9761,blocking_misuse,blocking_7
9762,unused_signal,unused_96
9763,clean,clean_1
9764,comb_loop,loop_109
9765,clean,clean_9
9766,missing_default,case_30
9767,missing_default,case_13
9768,unused_signal,unused_54
9769,clean,clean_14
9770,latch_inference,latch_6
9771,clean,clean_5
9772,blocking_misuse,blocking_6
9773,unused_signal,unused_34
9774,clean,clean_19
9775,unused_signal,unused_88
9776,multi_driver,mdrv_99
9777,width_mismatch,width_112
9778,syntax_error,syntax_10
9779,clean,clean_19
9780,clean,clean_4
9781,clean,clean_4
9782,clean,clean_5
9783,clean,clean_15
9784,clean,clean_1
9785,missing_default,case_37
9786,blocking_misuse,blocking_7
9787,comb_loop,loop_8
9788,clean,clean_15
9789,unused_signal,unused_28
9790,width_mismatch,width_61
9791,latch_inference,latch_5
9792,multi_driver,mdrv_11
9793,unused_signal,unused_45
9794,blocking_misuse,blocking_70
9795,syntax_error,syntax_39
9796,clean,clean_10
9797,comb_loop,loop_33
9798,comb_loop,loop_47
9799,missing_default,case_69
9800,width_mismatch,width_89
9801,missing_default,case_0
9802,blocking_misuse,blocking_25
9803,clean,clean_14
9804,missing_default,case_65
9805,latch_inference,latch_64
9806,latch_inference,latch_15
9807,clean,clean_11
9808,clean,clean_2
9809,syntax_error,syntax_71
9810,multi_driver,mdrv_42
9811,missing_default,case_2
9812,missing_default,case_68
9813,missing_default,case_63
9814,syntax_error,syntax_78
9815,clean,clean_14
9816,comb_loop,loop_118
9817,latch_inference,latch_58
9818,unused_signal,unused_114
9819,clean,clean_10
9820,unused_signal,unused_90
9821,missing_default,case_11
9822,multi_driver,mdrv_61
9823,clean,clean_1
9824,clean,clean_10
9825,missing_default,case_61
9826,syntax_error,syntax_16
9827,syntax_error,syntax_67
9828,comb_loop,loop_108
9829,clean,clean_3
9830,multi_driver,mdrv_72
9831,clean,clean_2
9832,blocking_misuse,blocking_0
9833,multi_driver,mdrv_53
9834,comb_loop,loop_3
9835,clean,clean_18
9836,unused_signal,unused_79
9837,syntax_error,syntax_6
9838,blocking_misuse,blocking_15
9839,comb_loop,loop_89
9840,latch_inference,latch_58
9841,blocking_misuse,blocking_28
9842,comb_loop,loop_30
9843,clean,clean_15
9844,width_mismatch,width_26
9845,clean,clean_14
9846,missing_default,case_49
9847,multi_driver,mdrv_98
9848,clean,clean_6
9849,unused_signal,unused_115
9850,width_mismatch,width_89
9851,latch_inference,latch_48
9852,missing_default,case_79
9853,clean,clean_17
9854,width_mismatch,width_101
9855,comb_loop,loop_42
9856,blocking_misuse,blocking_70
9857,clean,clean_8
9858,multi_driver,mdrv_12
9859,unused_signal,unused_13
9860,blocking_misuse,blocking_61
9861,missing_default,case_70
9862,width_mismatch,width_5
9863,multi_driver,mdrv_35
9864,blocking_misuse,blocking_40
9865,comb_loop,loop_49
9866,unused_signal,unused_33
9867,missing_default,case_40
9868,comb_loop,loop_38
9869,unused_signal,unused_72
9870,blocking_misuse,blocking_54
9871,missing_default,case_26
9872,multi_driver,mdrv_103
9873,comb_loop,loop_39
9874,width_mismatch,width_80
9875,syntax_error,syntax_15
9876,comb_loop,loop_80
9877,clean,clean_18
9878,width_mismatch,width_82
9879,width_mismatch,width_51
9880,multi_driver,mdrv_91
9881,multi_driver,mdrv_13
9882,width_mismatch,width_84
9883,missing_default,case_58
9884,clean,clean_9
9885,syntax_error,syntax_39
9886,unused_signal,unused_112
9887,comb_loop,loop_21
9888,missing_default,case_54
9889,clean,clean_3
9890,unused_signal,unused_45
9891,clean,clean_13
9892,blocking_misuse,blocking_41
9893,unused_signal,unused_88
9894,syntax_error,syntax_69
9895,blocking_misuse,blocking_68
9896,missing_default,case_58
9897,unused_signal,unused_62
9898,comb_loop,loop_2
9899,comb_loop,loop_33
9900,latch_inference,latch_28
9901,missing_default,case_24
9902,missing_default,case_73
9903,blocking_misuse,blocking_5
9904,syntax_error,syntax_59
9905,missing_default,case_21
9906,clean,clean_17
9907,clean,clean_19
9908,width_mismatch,width_32
9909,clean,clean_6
9910,missing_default,case_21
9911,clean,clean_12
9912,syntax_error,syntax_37
9913,clean,clean_11
9914,latch_inference,latch_38
9915,width_mismatch,width_76
